domain	utterance	semantic_parse
navigation	How long does this traffic last	[IN:GET_INFO_TRAFFIC How long does this traffic last ]
navigation	Is I-5 usually busy between 10 and 11 in the morning?	[IN:GET_INFO_TRAFFIC Is [SL:LOCATION I - 5 ] usually busy [SL:DATE_TIME between 10 and 11 in the morning ] ? ]
navigation	light traffic	[IN:GET_INFO_TRAFFIC light traffic ]
navigation	How bad is traffic in Seattle	[IN:GET_INFO_TRAFFIC How bad is traffic in [SL:LOCATION Seattle ] ]
navigation	what is the traffic from my current location to las vegas	[IN:GET_INFO_TRAFFIC what is the traffic from [SL:SOURCE [IN:GET_LOCATION [SL:LOCATION_USER my current location ] ] ] to [SL:DESTINATION las vegas ] ]
navigation	Best route alternative to get to Mike's superbowl party in Hamden if I leave now.	[IN:GET_DIRECTIONS Best route alternative to get to [SL:DESTINATION [IN:GET_EVENT [SL:ORGANIZER_EVENT Mike ] 's [SL:CATEGORY_EVENT superbowl party ] in [SL:LOCATION Hamden ] ] ] if I leave [SL:DATE_TIME_DEPARTURE now ] . ]
navigation	How long will my drive home be if I leave at 5pm	[IN:GET_ESTIMATED_DURATION How long will my [SL:METHOD_TRAVEL drive ] [SL:DESTINATION [IN:GET_LOCATION_HOME home ] ] be if I leave [SL:DATE_TIME_DEPARTURE at 5 pm ] ]
navigation	how long does it take to get from lansing to flint	[IN:GET_ESTIMATED_DURATION how long does it take to get from [SL:SOURCE lansing ] to [SL:DESTINATION flint ] ]
navigation	how is the traffic in budapest	[IN:GET_INFO_TRAFFIC how is the traffic in [SL:LOCATION budapest ] ]
navigation	Is traffic blocked on the way to my office	[IN:GET_INFO_TRAFFIC Is traffic blocked on the way to [SL:DESTINATION [IN:GET_LOCATION_WORK [SL:CONTACT my ] office ] ] ]
navigation	Is there a different exit I can take to avoid traffic	[IN:UPDATE_DIRECTIONS Is there a different exit I can take to avoid [SL:OBSTRUCTION_AVOID traffic ] ]
navigation	how long does it take to go to new york from miami going 55 mph	[IN:GET_ESTIMATED_DURATION how long does it take to go to [SL:DESTINATION new york ] from [SL:SOURCE miami ] going 55 mph ]
navigation	What is the shortest route home from Camelback Lodge in the Poconos, leaving at 11am?	[IN:GET_DIRECTIONS What is the shortest route [SL:DESTINATION [IN:GET_LOCATION_HOME home ] ] from [SL:SOURCE [IN:GET_LOCATION [SL:POINT_ON_MAP Camelback Lodge ] in [SL:LOCATION_MODIFIER the Poconos ] ] ] , leaving [SL:DATE_TIME_DEPARTURE at 11 am ] ? ]
navigation	What time will I need to leave to make it to the Houston Rocket's game by 8 p.m.?	[IN:GET_ESTIMATED_DEPARTURE What time will I need to leave to make it to [SL:DESTINATION [IN:GET_EVENT the [SL:NAME_EVENT Houston Rocket 's ] [SL:CATEGORY_EVENT game ] ] ] [SL:DATE_TIME_ARRIVAL by 8 p.m . ] ? ]
navigation	What is the best route to drive from NY to Florida	[IN:GET_DIRECTIONS What is the best route to [SL:METHOD_TRAVEL drive ] from [SL:SOURCE NY ] to [SL:DESTINATION Florida ] ]
navigation	Is traffic bad by the mall	[IN:GET_INFO_TRAFFIC Is traffic bad [SL:LOCATION [IN:GET_LOCATION [SL:LOCATION_MODIFIER [IN:GET_LOCATION [SL:SEARCH_RADIUS by ] [SL:CATEGORY_LOCATION the mall ] ] ] ] ] ]
navigation	What time will I get to Spokane for the hockey game if I left in 30 minutes	[IN:GET_ESTIMATED_ARRIVAL What time will I get to [SL:DESTINATION [IN:GET_EVENT [SL:LOCATION Spokane ] for [SL:CATEGORY_EVENT the hockey game ] ] ] if I left [SL:DATE_TIME_DEPARTURE in 30 minutes ] ]
navigation	traffic situation in downtown la	[IN:GET_INFO_TRAFFIC traffic situation in [SL:LOCATION downtown la ] ]
navigation	traffic in los angeles at midnight	[IN:GET_INFO_TRAFFIC traffic in [SL:LOCATION los angeles ] [SL:DATE_TIME at midnight ] ]
navigation	Will I arrive at Leavenworth before 10 am, if I leave my sister's house now?	[IN:GET_ESTIMATED_ARRIVAL Will I arrive at [SL:DESTINATION Leavenworth ] [SL:DATE_TIME_ARRIVAL before 10 am ] , if I leave [SL:SOURCE [IN:GET_LOCATION_HOME [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION sister ] 's house ] ] [SL:DATE_TIME_DEPARTURE now ] ? ]
navigation	traffic today	[IN:GET_INFO_TRAFFIC traffic [SL:DATE_TIME today ] ]
navigation	whats the traffic like on I-84 north	[IN:GET_INFO_TRAFFIC whats the traffic like on [SL:LOCATION I - 84 north ] ]
navigation	How long will it take me to drive from my house to the Metallica concert	[IN:GET_ESTIMATED_DURATION How long will it take me to [SL:METHOD_TRAVEL drive ] from [SL:SOURCE [IN:GET_LOCATION_HOME [SL:CONTACT my ] house ] ] to [SL:DESTINATION [IN:GET_EVENT the [SL:NAME_EVENT Metallica ] [SL:CATEGORY_EVENT concert ] ] ] ]
navigation	What's the best route to get to the Shady brook event today?	[IN:GET_DIRECTIONS What 's the best route to get to [SL:DESTINATION [IN:GET_EVENT the [SL:LOCATION Shady brook ] event [SL:DATE_TIME today ] ] ] ? ]
navigation	how is the traffic on Route 66	[IN:GET_INFO_TRAFFIC how is the traffic on [SL:LOCATION Route 66 ] ]
navigation	How long will it take to get to the soccer field from the school?	[IN:GET_ESTIMATED_DURATION How long will it take to get to [SL:DESTINATION [IN:GET_LOCATION [SL:CATEGORY_LOCATION the soccer field ] ] ] from [SL:SOURCE [IN:GET_LOCATION [SL:CATEGORY_LOCATION the school ] ] ] ? ]
navigation	Update me on the current traffic situations in my town	[IN:GET_INFO_TRAFFIC Update me on the current traffic situations in [SL:LOCATION [IN:GET_LOCATION_HOMETOWN [SL:CONTACT my ] town ] ] ]
navigation	How's the traffic	[IN:GET_INFO_TRAFFIC How 's the traffic ]
navigation	What is the fastest route from my home to Allentown?	[IN:GET_DIRECTIONS What is the fastest route from [SL:SOURCE [IN:GET_LOCATION_HOME [SL:CONTACT my ] home ] ] to [SL:DESTINATION Allentown ] ? ]
navigation	If I leave here at 5 am, when will I get to football game	[IN:GET_ESTIMATED_ARRIVAL If I leave [SL:SOURCE [IN:GET_LOCATION [SL:LOCATION_USER here ] ] ] [SL:DATE_TIME_DEPARTURE at 5 am ] , when will I get to [SL:DESTINATION [IN:GET_EVENT [SL:CATEGORY_EVENT football game ] ] ] ]
navigation	If I leave now can I make it to Nashville by 11am?	[IN:GET_ESTIMATED_ARRIVAL If I leave [SL:DATE_TIME_DEPARTURE now ] can I make it to [SL:DESTINATION Nashville ] [SL:DATE_TIME_ARRIVAL by 11 am ] ? ]
navigation	miles from Phoenix to Gilbert	[IN:GET_DISTANCE [SL:UNIT_DISTANCE miles ] from [SL:SOURCE Phoenix ] to [SL:DESTINATION Gilbert ] ]
navigation	how is the traffic from Williams to the Grand Canyon	[IN:GET_INFO_TRAFFIC how is the traffic from [SL:SOURCE Williams ] to [SL:DESTINATION [IN:GET_LOCATION [SL:POINT_ON_MAP the Grand Canyon ] ] ] ]
navigation	can you tell me how is the traffic today	[IN:GET_INFO_TRAFFIC can you tell me how is the traffic [SL:DATE_TIME today ] ]
navigation	What is the traffic from brooklyn to queens	[IN:GET_INFO_TRAFFIC What is the traffic from [SL:SOURCE brooklyn ] to [SL:DESTINATION queens ] ]
navigation	Is there another route to get to my Doctors apointment other than the I-4	[IN:UPDATE_DIRECTIONS Is there another route to get to [SL:DESTINATION [IN:GET_EVENT [SL:ATTENDEE_EVENT my ] [SL:CATEGORY_EVENT Doctors apointment ] ] ] other than [SL:PATH_AVOID the I - 4 ] ]
navigation	Are there any congestions in alex road highway?	[IN:GET_INFO_TRAFFIC Are there any congestions in [SL:LOCATION alex road highway ] ? ]
navigation	Traffic conditions on 101	[IN:GET_INFO_TRAFFIC Traffic conditions on [SL:LOCATION 101 ] ]
navigation	How long will it take me to get to Detroit without construction on the turnpike	[IN:GET_ESTIMATED_DURATION How long will it take me to get to [SL:DESTINATION Detroit ] without [SL:OBSTRUCTION_AVOID construction ] on [SL:PATH [IN:GET_LOCATION [SL:CATEGORY_LOCATION the turnpike ] ] ] ]
navigation	If I leave now, can I make it home by 7 pm?	[IN:GET_ESTIMATED_ARRIVAL If I leave [SL:DATE_TIME_DEPARTURE now ] , can I make it [SL:DESTINATION [IN:GET_LOCATION_HOME home ] ] [SL:DATE_TIME_ARRIVAL by 7 pm ] ? ]
navigation	how long is my drive home going to take	[IN:GET_ESTIMATED_DURATION how long is my [SL:METHOD_TRAVEL drive ] [SL:DESTINATION [IN:GET_LOCATION_HOME home ] ] going to take ]
navigation	What is the traffic like today from Atlanta to Birmingham	[IN:GET_INFO_TRAFFIC What is the traffic like [SL:DATE_TIME today ] from [SL:SOURCE Atlanta ] to [SL:DESTINATION Birmingham ] ]
navigation	What are the local traffic conditions	[IN:GET_INFO_TRAFFIC What are the [SL:LOCATION [IN:GET_LOCATION [SL:LOCATION_MODIFIER local ] ] ] traffic conditions ]
navigation	What is traffic like on 23S	[IN:GET_INFO_TRAFFIC What is traffic like on [SL:LOCATION 23S ] ]
navigation	when should i leave if i am going to make it to the game by 8pm	[IN:GET_ESTIMATED_DEPARTURE when should i leave if i am going to make it to [SL:DESTINATION [IN:GET_EVENT [SL:CATEGORY_EVENT the game ] ] ] [SL:DATE_TIME_ARRIVAL by 8 pm ] ]
navigation	What is the shortest distance from New York to DC	[IN:GET_DISTANCE What is the shortest distance from [SL:SOURCE New York ] to [SL:DESTINATION DC ] ]
navigation	HOW LONG WILL IT TAKE TO GET TO MY DESTINATION WITH HEAVY TRAFFIC	[IN:GET_ESTIMATED_DURATION HOW LONG WILL IT TAKE TO GET TO [SL:DESTINATION MY DESTINATION ] WITH HEAVY TRAFFIC ]
navigation	What's the distance between Austin and Houston	[IN:GET_DISTANCE What 's the distance between [SL:SOURCE Austin ] and [SL:DESTINATION Houston ] ]
navigation	How many miles away in San Diego	[IN:GET_DISTANCE How many [SL:UNIT_DISTANCE miles ] away in [SL:DESTINATION San Diego ] ]
navigation	Are there any icy roads on the way to my massage appointment?	[IN:GET_INFO_ROAD_CONDITION Are there any [SL:ROAD_CONDITION icy ] roads on the way to [SL:DESTINATION [IN:GET_EVENT [SL:ATTENDEE_EVENT my ] [SL:CATEGORY_EVENT massage appointment ] ] ] ? ]
navigation	is the traffic bad right now on i-35	[IN:GET_INFO_TRAFFIC is the traffic bad [SL:DATE_TIME right now ] on [SL:LOCATION i - 35 ] ]
navigation	How is the traffic on 95 southbound	[IN:GET_INFO_TRAFFIC How is the traffic on [SL:LOCATION 95 southbound ] ]
navigation	What's the traffic report for LA	[IN:GET_INFO_TRAFFIC What 's the traffic report for [SL:LOCATION LA ] ]
navigation	What is the traffic like on the way to work	[IN:GET_INFO_TRAFFIC What is the traffic like on the way to [SL:DESTINATION [IN:GET_LOCATION_WORK work ] ] ]
navigation	I need the traffic reports for my area	[IN:GET_INFO_TRAFFIC I need the traffic reports for [SL:LOCATION [IN:GET_LOCATION [SL:LOCATION_USER my area ] ] ] ]
navigation	If I leave at 4when will I arrive in Mississippi	[IN:GET_ESTIMATED_ARRIVAL If I leave [SL:DATE_TIME_DEPARTURE at 4when ] will I arrive in [SL:DESTINATION Mississippi ] ]
navigation	How long will it take to get to work using route 24?	[IN:GET_ESTIMATED_DURATION How long will it take to get to [SL:DESTINATION [IN:GET_LOCATION_WORK work ] ] using [SL:PATH route 24 ] ? ]
navigation	Will it take more than 24 hours to drive from Texas to New York?	[IN:GET_ESTIMATED_DURATION Will it take more than 24 hours to [SL:METHOD_TRAVEL drive ] from [SL:SOURCE Texas ] to [SL:DESTINATION New York ] ? ]
navigation	Is there any traffic on the 405?	[IN:GET_INFO_TRAFFIC Is there any traffic on [SL:LOCATION the 405 ] ? ]
navigation	WHAT WILL THE TRAFFIC BE LIKE MONDAY	[IN:GET_INFO_TRAFFIC WHAT WILL THE TRAFFIC BE LIKE [SL:DATE_TIME MONDAY ] ]
navigation	Can I please know the traffic for uptown Charlotte today	[IN:GET_INFO_TRAFFIC Can I please know the traffic for [SL:LOCATION uptown Charlotte ] [SL:DATE_TIME today ] ]
navigation	How is road condition now from home to work?	[IN:GET_INFO_TRAFFIC How is road condition [SL:DATE_TIME now ] from [SL:SOURCE [IN:GET_LOCATION_HOME home ] ] to [SL:DESTINATION [IN:GET_LOCATION_WORK work ] ] ? ]
navigation	What's the distance between Hong Kong and Macao	[IN:GET_DISTANCE What 's the distance between [SL:SOURCE Hong Kong ] and [SL:DESTINATION Macao ] ]
navigation	What time do I have to leave to make it to work by 8?	[IN:GET_ESTIMATED_DEPARTURE What time do I have to leave to make it to [SL:DESTINATION [IN:GET_LOCATION_WORK work ] ] [SL:DATE_TIME_ARRIVAL by 8 ] ? ]
navigation	How's traffic around the Jazz music festival in Brunswick?	[IN:GET_INFO_TRAFFIC How 's traffic [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS around ] [SL:LOCATION [IN:GET_EVENT [SL:CATEGORY_EVENT the Jazz music festival ] in [SL:LOCATION Brunswick ] ] ] ] ] ? ]
navigation	when is traffic heaviest on (enter street/highway name)	[IN:UNSUPPORTED_NAVIGATION when is traffic heaviest on ( enter street / highway name ) ]
navigation	Directions to arrive by 9 am at the city hall in West Hollywod leaving from home	[IN:GET_DIRECTIONS Directions to arrive [SL:DATE_TIME_ARRIVAL by 9 am ] at [SL:DESTINATION [IN:GET_LOCATION [SL:CATEGORY_LOCATION the city hall ] in [SL:LOCATION_MODIFIER West Hollywod ] ] ] leaving from [SL:SOURCE [IN:GET_LOCATION_HOME home ] ] ]
navigation	What is traffic from Raleigh to Charlotte like	[IN:GET_INFO_TRAFFIC What is traffic from [SL:SOURCE Raleigh ] to [SL:DESTINATION Charlotte ] like ]
navigation	traffic from here to doctor office	[IN:GET_INFO_TRAFFIC traffic from [SL:SOURCE [IN:GET_LOCATION [SL:LOCATION_USER here ] ] ] to [SL:DESTINATION [IN:GET_LOCATION [SL:CATEGORY_LOCATION doctor office ] ] ] ]
navigation	what is the traveling distance by car from Milwaukee to Chicago	[IN:GET_DISTANCE what is the traveling distance by [SL:METHOD_TRAVEL car ] from [SL:SOURCE Milwaukee ] to [SL:DESTINATION Chicago ] ]
navigation	What is the traffic like around the wine festival in Columbia?	[IN:GET_INFO_TRAFFIC What is the traffic like [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS around ] [SL:LOCATION [IN:GET_EVENT [SL:CATEGORY_EVENT the wine festival ] in [SL:LOCATION Columbia ] ] ] ] ] ? ]
navigation	I have a meeting in downtown Denver at 3 PM, when should I leave to get there on time and avoid heavy traffic	[IN:GET_ESTIMATED_DEPARTURE I have a [SL:DESTINATION [IN:GET_EVENT [SL:CATEGORY_EVENT meeting ] in [SL:LOCATION downtown Denver ] [SL:DATE_TIME at 3 PM ] ] ] , when should I leave to get there on time and avoid heavy [SL:OBSTRUCTION_AVOID traffic ] ]
navigation	how long is the drive to work if I take Gibson instead of the highway?	[IN:GET_ESTIMATED_DURATION how long is the [SL:METHOD_TRAVEL drive ] to [SL:DESTINATION [IN:GET_LOCATION_WORK work ] ] if I take [SL:PATH Gibson ] instead of [SL:PATH_AVOID [IN:GET_LOCATION [SL:CATEGORY_LOCATION the highway ] ] ] ? ]
navigation	how heavy is the school traffic in this area at 3pm	[IN:GET_INFO_TRAFFIC how heavy is the school traffic in [SL:LOCATION [IN:GET_LOCATION [SL:LOCATION_USER this area ] ] ] [SL:DATE_TIME at 3 pm ] ]
navigation	Will it take more than three hours to get to Vegas?	[IN:GET_ESTIMATED_DURATION Will it take more than three hours to get to [SL:DESTINATION Vegas ] ? ]
navigation	how many miles are inbetween georgia and missouri	[IN:GET_DISTANCE how many [SL:UNIT_DISTANCE miles ] are inbetween [SL:SOURCE georgia ] and [SL:DESTINATION missouri ] ]
navigation	whats the fastest route to disney from me	[IN:GET_DIRECTIONS whats the fastest route to [SL:DESTINATION [IN:GET_LOCATION [SL:POINT_ON_MAP disney ] ] ] from [SL:SOURCE [IN:GET_LOCATION [SL:LOCATION_USER me ] ] ] ]
navigation	When will I arrive my company if I leave in 15 minutes?	[IN:GET_ESTIMATED_ARRIVAL When will I arrive [SL:DESTINATION [IN:GET_LOCATION_WORK [SL:CONTACT my ] company ] ] if I leave [SL:DATE_TIME_DEPARTURE in 15 minutes ] ? ]
navigation	Should I avoid major roads	[IN:GET_INFO_TRAFFIC Should I avoid [SL:LOCATION major roads ] ]
navigation	How much traffic is between New York and Boston	[IN:GET_INFO_TRAFFIC How much traffic is between [SL:SOURCE New York ] and [SL:DESTINATION Boston ] ]
navigation	Can I get from here to Greece before 6pm?	[IN:GET_ESTIMATED_ARRIVAL Can I get from [SL:SOURCE [IN:GET_LOCATION [SL:LOCATION_USER here ] ] ] to [SL:DESTINATION Greece ] [SL:DATE_TIME_ARRIVAL before 6 pm ] ? ]
navigation	Can I get from here to Irondequoit before noon?	[IN:GET_ESTIMATED_ARRIVAL Can I get from [SL:SOURCE [IN:GET_LOCATION [SL:LOCATION_USER here ] ] ] to [SL:DESTINATION Irondequoit ] [SL:DATE_TIME_ARRIVAL before noon ] ? ]
navigation	How long will it take me to drive to Colorado Springs from St Louis Missouri	[IN:GET_ESTIMATED_DURATION How long will it take me to [SL:METHOD_TRAVEL drive ] to [SL:DESTINATION Colorado Springs ] from [SL:SOURCE St Louis Missouri ] ]
navigation	is there still road construction today driving to Las Vegas?	[IN:GET_INFO_TRAFFIC is there still road construction [SL:DATE_TIME today ] [SL:METHOD_TRAVEL driving ] to [SL:DESTINATION Las Vegas ] ? ]
navigation	Is there a lot of traffic around market place mall on friday night?	[IN:GET_INFO_TRAFFIC Is there a lot of traffic [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS around ] [SL:POINT_ON_MAP market place mall ] ] ] [SL:DATE_TIME on friday night ] ? ]
navigation	What is the quickest way to downtown at this time	[IN:GET_DIRECTIONS What is the quickest way to [SL:DESTINATION downtown ] [SL:DATE_TIME_DEPARTURE at this time ] ]
navigation	Is the bridge clear	[IN:GET_INFO_TRAFFIC Is [SL:LOCATION [IN:GET_LOCATION [SL:CATEGORY_LOCATION the bridge ] ] ] clear ]
navigation	How much time before I reach my destination	[IN:GET_ESTIMATED_DURATION How much time before I reach [SL:DESTINATION my destination ] ]
navigation	Is traffic delayed on I-26	[IN:GET_INFO_TRAFFIC Is traffic delayed on [SL:LOCATION I - 26 ] ]
navigation	how long will it take to fly to Haiti	[IN:GET_ESTIMATED_DURATION how long will it take to [SL:METHOD_TRAVEL fly ] to [SL:DESTINATION Haiti ] ]
navigation	fastest route home	[IN:GET_DIRECTIONS fastest route [SL:DESTINATION [IN:GET_LOCATION_HOME home ] ] ]
navigation	is traffic bad today	[IN:GET_INFO_TRAFFIC is traffic bad [SL:DATE_TIME today ] ]
navigation	Traffic near school	[IN:GET_INFO_TRAFFIC Traffic [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION [IN:GET_LOCATION_SCHOOL school ] ] ] ] ]
navigation	Can you help me figure out how to get to Sarahs in Atlantic City by dinner time	[IN:GET_DIRECTIONS Can you help me figure out how to get to [SL:DESTINATION [IN:GET_LOCATION_HOME [SL:CONTACT Sarahs ] in [SL:LOCATION_CURRENT Atlantic City ] ] ] [SL:DATE_TIME_ARRIVAL by dinner time ] ]
navigation	is traffic heavy today on I95 north in georgia	[IN:GET_INFO_TRAFFIC is traffic heavy [SL:DATE_TIME today ] on [SL:LOCATION [IN:GET_LOCATION [SL:LOCATION I95 north ] in [SL:LOCATION_MODIFIER georgia ] ] ] ]
navigation	Are police patrolling traffic Denver I25	[IN:UNSUPPORTED_NAVIGATION Are police patrolling traffic Denver I25 ]
navigation	how many freeways in las vegas are closed?	[IN:GET_INFO_TRAFFIC how many [SL:LOCATION [IN:GET_LOCATION [SL:CATEGORY_LOCATION freeways ] in [SL:LOCATION_MODIFIER las vegas ] ] ] are closed ? ]
navigation	Is traffic heavy today in montgomery	[IN:GET_INFO_TRAFFIC Is traffic heavy [SL:DATE_TIME today ] in [SL:LOCATION montgomery ] ]
navigation	Has the accident on 75-south been cleared	[IN:GET_INFO_TRAFFIC Has the accident on [SL:LOCATION 75 - south ] been cleared ]
navigation	Can I make kickoff if I leave now for the soccer game at 8 Pm?	[IN:GET_ESTIMATED_ARRIVAL Can I make kickoff if I leave [SL:DATE_TIME_DEPARTURE now ] for [SL:DESTINATION [IN:GET_EVENT [SL:CATEGORY_EVENT the soccer game ] [SL:DATE_TIME at 8 Pm ] ] ] ? ]
navigation	What is the traffic like traveling to and from work today	[IN:GET_INFO_TRAFFIC What is the traffic like traveling to and from [SL:DESTINATION [IN:GET_LOCATION_WORK work ] ] [SL:DATE_TIME today ] ]
navigation	where are the bottlenecks getting to work today	[IN:GET_INFO_TRAFFIC where are the bottlenecks getting to [SL:DESTINATION [IN:GET_LOCATION_WORK work ] ] [SL:DATE_TIME today ] ]
navigation	can i be in river north by 7 if i take the kennedy at 6	[IN:GET_ESTIMATED_ARRIVAL can i be in [SL:DESTINATION river north ] [SL:DATE_TIME_ARRIVAL by 7 ] if i take [SL:PATH the kennedy ] [SL:DATE_TIME_DEPARTURE at 6 ] ]
navigation	is there any construction near baton rouge	[IN:GET_INFO_TRAFFIC is there any construction [SL:LOCATION [IN:GET_LOCATION [SL:LOCATION_MODIFIER [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION baton rouge ] ] ] ] ] ]
navigation	Is the traffic heavy from Denver to Salt Lake City	[IN:GET_INFO_TRAFFIC Is the traffic heavy from [SL:SOURCE Denver ] to [SL:DESTINATION Salt Lake City ] ]
navigation	Is the ice on the roads slowing down traffic on main street?	[IN:GET_INFO_TRAFFIC Is [SL:ROAD_CONDITION the ice ] on the roads slowing down traffic on [SL:LOCATION main street ] ? ]
navigation	What is causing traffic to slow down	[IN:GET_INFO_TRAFFIC What is causing traffic to slow down ]
navigation	is I-95 still congested due to an accident	[IN:GET_INFO_TRAFFIC is [SL:LOCATION I - 95 ] still congested due to an accident ]
navigation	How long is the drive to Hershey lodge from my house?	[IN:GET_ESTIMATED_DURATION How long is the [SL:METHOD_TRAVEL drive ] to [SL:DESTINATION [IN:GET_LOCATION [SL:POINT_ON_MAP Hershey lodge ] ] ] from [SL:SOURCE [IN:GET_LOCATION_HOME [SL:CONTACT my ] house ] ] ? ]
navigation	Are there any flooded roads between the mississippi coast coliseum for the concert and my brother's house	[IN:GET_INFO_ROAD_CONDITION Are there any [SL:ROAD_CONDITION flooded ] roads between [SL:SOURCE [IN:GET_EVENT [SL:LOCATION [IN:GET_LOCATION [SL:POINT_ON_MAP the mississippi coast coliseum ] ] ] for [SL:CATEGORY_EVENT the concert ] ] ] and [SL:DESTINATION [IN:GET_LOCATION_HOME [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION brother ] 's house ] ] ]
navigation	Is the traffic heavy in Boca Raton FL	[IN:GET_INFO_TRAFFIC Is the traffic heavy in [SL:LOCATION Boca Raton FL ] ]
navigation	is the hov lane open now	[IN:UNSUPPORTED_NAVIGATION is the hov lane open now ]
navigation	what time does rush hour traffic clear up in baltimrore	[IN:UNSUPPORTED_NAVIGATION what time does rush hour traffic clear up in baltimrore ]
navigation	Map a course home	[IN:GET_DIRECTIONS Map a course [SL:DESTINATION [IN:GET_LOCATION_HOME home ] ] ]
navigation	is there any schedule train trip to aswan at 8PM?	[IN:UNSUPPORTED_NAVIGATION is there any schedule train trip to aswan at 8PM ? ]
navigation	How many miles are there between Chapel Hill and Durham?	[IN:GET_DISTANCE How many [SL:UNIT_DISTANCE miles ] are there between [SL:SOURCE Chapel Hill ] and [SL:DESTINATION Durham ] ? ]
navigation	How long is the drive home	[IN:GET_ESTIMATED_DURATION How long is the [SL:METHOD_TRAVEL drive ] [SL:DESTINATION [IN:GET_LOCATION_HOME home ] ] ]
navigation	how will the traffic be this afternoon	[IN:GET_INFO_TRAFFIC how will the traffic be [SL:DATE_TIME this afternoon ] ]
navigation	Am I going to be stuck in traffic	[IN:GET_INFO_TRAFFIC Am I going to be stuck in traffic ]
navigation	Pittsburgh traffic report	[IN:GET_INFO_TRAFFIC [SL:LOCATION Pittsburgh ] traffic report ]
navigation	is it clear to drive to Idaho	[IN:GET_INFO_TRAFFIC is it clear to [SL:METHOD_TRAVEL drive ] to [SL:DESTINATION Idaho ] ]
navigation	how long is the drive from  Seattle to Vancouver without traffic	[IN:GET_ESTIMATED_DURATION how long is the [SL:METHOD_TRAVEL drive ] from [SL:SOURCE Seattle ] to [SL:DESTINATION Vancouver ] without [SL:OBSTRUCTION_AVOID traffic ] ]
navigation	What is the traffic between Phoenix and Scottsdale	[IN:GET_INFO_TRAFFIC What is the traffic between [SL:SOURCE Phoenix ] and [SL:DESTINATION Scottsdale ] ]
navigation	Is there any delay's between here and Denver	[IN:GET_INFO_TRAFFIC Is there any delay 's between [SL:SOURCE [IN:GET_LOCATION [SL:LOCATION_USER here ] ] ] and [SL:DESTINATION Denver ] ]
navigation	What is the distance between Georgia and Florida	[IN:GET_DISTANCE What is the distance between [SL:SOURCE Georgia ] and [SL:DESTINATION Florida ] ]
navigation	how long to huntington	[IN:GET_ESTIMATED_DURATION how long to [SL:DESTINATION huntington ] ]
navigation	Tell me the traffic problems in Seattle right now	[IN:GET_INFO_TRAFFIC Tell me the traffic problems in [SL:LOCATION Seattle ] [SL:DATE_TIME right now ] ]
navigation	any accidents in atlanta today	[IN:GET_INFO_TRAFFIC any accidents in [SL:LOCATION atlanta ] [SL:DATE_TIME today ] ]
navigation	what is the traffic like from dodger stadium to staples center	[IN:GET_INFO_TRAFFIC what is the traffic like from [SL:SOURCE [IN:GET_LOCATION [SL:POINT_ON_MAP dodger stadium ] ] ] to [SL:DESTINATION [IN:GET_LOCATION [SL:POINT_ON_MAP staples center ] ] ] ]
navigation	what is the best route to work this afternoon	[IN:GET_DIRECTIONS what is the best route to [SL:DESTINATION [IN:GET_LOCATION_WORK work ] ] [SL:DATE_TIME_DEPARTURE this afternoon ] ]
navigation	Any traffic accidents I should know about before I leave for work	[IN:GET_INFO_TRAFFIC Any traffic accidents I should know about before I leave for [SL:DESTINATION [IN:GET_LOCATION_WORK work ] ] ]
navigation	Will i arrive at my meeting at 7 if i leave in 20 minutes	[IN:GET_ESTIMATED_ARRIVAL Will i arrive at [SL:DESTINATION [IN:GET_EVENT [SL:ORGANIZER_EVENT my ] [SL:CATEGORY_EVENT meeting ] [SL:DATE_TIME at 7 ] ] ] if i leave [SL:DATE_TIME_DEPARTURE in 20 minutes ] ]
navigation	is there heavy traffic nearby	[IN:GET_INFO_TRAFFIC is there heavy traffic [SL:LOCATION [IN:GET_LOCATION [SL:LOCATION_MODIFIER nearby ] ] ] ]
navigation	Will the construction delay my route to work	[IN:GET_ESTIMATED_DURATION Will the construction delay my route to [SL:DESTINATION [IN:GET_LOCATION_WORK work ] ] ]
navigation	How is Dallas traffic this morning	[IN:GET_INFO_TRAFFIC How is [SL:LOCATION Dallas ] traffic [SL:DATE_TIME this morning ] ]
navigation	Are their accidents on my way to work today	[IN:GET_INFO_TRAFFIC Are their accidents on my way to [SL:DESTINATION [IN:GET_LOCATION_WORK work ] ] [SL:DATE_TIME today ] ]
navigation	Is traffic heavy in Manhattan today	[IN:GET_INFO_TRAFFIC Is traffic heavy in [SL:LOCATION Manhattan ] [SL:DATE_TIME today ] ]
navigation	Tell me what is the fastest route to get to Route 80 from Josie's house.	[IN:GET_DIRECTIONS Tell me what is the fastest route to get to [SL:DESTINATION Route 80 ] from [SL:SOURCE [IN:GET_LOCATION_HOME [SL:CONTACT Josie ] 's house ] ] . ]
