domain	utterance	semantic_parse
reminder	Remind me to look for Linda's Facebook post about ceramics this afternoon.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO look for Linda 's Facebook post about ceramics ] [SL:DATE_TIME this afternoon ] . ]
reminder	Delete dinner reminder for tomorrow	[IN:DELETE_REMINDER Delete [SL:TODO dinner ] reminder [SL:DATE_TIME for tomorrow ] ]
reminder	Stop all reminders about mom.	[IN:DELETE_REMINDER Stop [SL:AMOUNT all ] reminders about [SL:TODO mom ] . ]
reminder	Remind me on Monday to get my tags for the car.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] [SL:DATE_TIME on Monday ] to [SL:TODO get my tags for the car ] . ]
reminder	remind to pay the utility bill on the 5th	[IN:CREATE_REMINDER remind to [SL:TODO pay the utility bill ] [SL:DATE_TIME on the 5th ] ]
reminder	Set a weekly reminder on Wednesdays to give Perry his medicine.	[IN:CREATE_REMINDER Set a [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY weekly ] ] ] reminder [SL:DATE_TIME on Wednesdays ] to [SL:TODO give Perry his medicine ] . ]
reminder	Remind me to take out my contacts each day at 10pm.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO take out my contacts ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY each day ] [SL:DATE_TIME at 10 pm ] ] ] . ]
reminder	I need a reminder to check the Fred Meyer ad online every Wednesday.	[IN:CREATE_REMINDER [SL:PERSON_REMINDED I ] need a reminder to [SL:TODO check the Fred Meyer ad online ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every Wednesday ] ] ] . ]
reminder	Remind me on August 8th at 9am to mail my grandmother a birthday card	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] [SL:DATE_TIME on August 8th at 9 am ] to [SL:TODO mail my grandmother a birthday card ] ]
reminder	Set a daily reminder at 9:15 am to check all email related to the Prezi project.	[IN:CREATE_REMINDER Set a [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY daily ] ] ] reminder [SL:DATE_TIME at 9 : 15 am ] to [SL:TODO check all email related to the Prezi project ] . ]
reminder	Set a reminder for the movie tomorrow night at 10:00.	[IN:CREATE_REMINDER Set a reminder for [SL:TODO the movie ] [SL:DATE_TIME tomorrow night at 10 : 00 ] . ]
reminder	Remind me on Tuesday that my deadline for submitting my hours is 3pm.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] [SL:DATE_TIME on Tuesday ] that [SL:TODO [IN:GET_TODO [SL:TODO my deadline for submitting my hours ] is [SL:DATE_TIME 3 pm ] ] ] . ]
reminder	remind me to send an email to Karen about Rhonda's real estate transaction	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:GET_TODO [SL:TODO [IN:SEND_MESSAGE send an email to [SL:RECIPIENT Karen ] ] ] about [SL:TODO Rhonda 's real estate transaction ] ] ] ]
reminder	Remove the alert about the Dinnerly reminder.	[IN:DELETE_REMINDER Remove the alert about the [SL:TODO Dinnerly ] reminder . ]
reminder	reminder of dads hearing aide appt next friday at 11:00am	[IN:CREATE_REMINDER reminder of [SL:TODO dads hearing aide appt ] [SL:DATE_TIME next friday at 11 : 00 am ] ]
reminder	set a reminder for my flight on the 24th at 5	[IN:CREATE_REMINDER set a reminder for [SL:PERSON_REMINDED my ] [SL:TODO flight ] [SL:DATE_TIME on the 24th at 5 ] ]
reminder	Remind Lori to confirm if she is attending the concert or not.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED Lori ] to [SL:TODO confirm if she is attending the concert or not ] . ]
reminder	What reminders do I have set for Wednesday?	[IN:GET_REMINDER What reminders do [SL:PERSON_REMINDED I ] have set [SL:DATE_TIME for Wednesday ] ? ]
reminder	Could you please set a reminder to pick up some flowers for my anniversary tomorrow?	[IN:CREATE_REMINDER Could you please set a reminder to [SL:TODO pick up some flowers for my anniversary ] [SL:DATE_TIME tomorrow ] ? ]
reminder	Remind john of change of time for our dinner plan tonight.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED john ] of [SL:TODO change of time for our dinner plan ] [SL:DATE_TIME tonight ] . ]
reminder	Help me remember to pay my car insurance quarterly premium on Friday the 3rd.	[IN:CREATE_REMINDER Help [SL:PERSON_REMINDED me ] remember to [SL:TODO pay my car insurance quarterly premium ] [SL:DATE_TIME on Friday the 3rd ] . ]
reminder	Delete the reminder about the after work get together	[IN:DELETE_REMINDER Delete the reminder about [SL:TODO the after work get together ] ]
reminder	Remind me to call in Tara's medications this evening and to pick up tomorrow.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:GET_TODO [SL:TODO call in Tara 's medications ] [SL:DATE_TIME this evening ] ] ] and to [SL:TODO pick up ] [SL:DATE_TIME tomorrow ] . ]
reminder	Remind me of the new star wars movie coming out.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] of [SL:TODO the new star wars movie coming out ] . ]
reminder	Delete my dinner reminder	[IN:DELETE_REMINDER Delete [SL:PERSON_REMINDED my ] [SL:TODO dinner ] reminder ]
reminder	Update the dog reminder to dog and cat.	[IN:UPDATE_REMINDER_TODO Update the [SL:TODO dog ] reminder to [SL:TODO_NEW dog and cat ] . ]
reminder	Please remind me to pay the tuition bill for Widener	[IN:CREATE_REMINDER Please remind [SL:PERSON_REMINDED me ] to [SL:TODO pay the tuition bill for Widener ] ]
reminder	Delete reminder to get gas.	[IN:DELETE_REMINDER Delete reminder to [SL:TODO get gas ] . ]
reminder	Remind me to change Lallana's caps in 8 weeks.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO change Lallana 's caps ] [SL:DATE_TIME in 8 weeks ] . ]
reminder	Remind Ally to take out the trash at 8pm	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED Ally ] to [SL:TODO take out the trash ] [SL:DATE_TIME at 8 pm ] ]
reminder	Remind me to get an oil check for car at 11am on Tuesday	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO get an oil check for car ] [SL:DATE_TIME at 11 am on Tuesday ] ]
reminder	Remind me to finish reading that book that I started on Saturday afternoon.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO finish reading that book that I started ] [SL:DATE_TIME on Saturday afternoon ] . ]
reminder	Can you remind me to turn on the sprinklers tonight?	[IN:CREATE_REMINDER Can you remind [SL:PERSON_REMINDED me ] to [SL:TODO turn on the sprinklers ] [SL:DATE_TIME tonight ] ? ]
reminder	Create  a reminder to attend baseball game tomorrow at 2 pm	[IN:CREATE_REMINDER Create a reminder to [SL:TODO attend baseball game ] [SL:DATE_TIME tomorrow at 2 pm ] ]
reminder	Remind group to bring firewood to the camp out.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED group ] to [SL:TODO bring firewood to the camp out ] . ]
reminder	Set up a weekly reminder about  choir practice every Thursday.	[IN:CREATE_REMINDER Set up a [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY weekly ] ] ] reminder about [SL:TODO [IN:GET_TODO [SL:TODO choir practice ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every Thursday ] ] ] ] ] . ]
reminder	Remind me to mail John's birthday card a week before February 2nd	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO mail John 's birthday card ] [SL:DATE_TIME a week before February 2nd ] ]
reminder	Remind me to go shopping whenever the time comes around.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO go shopping whenever the time comes around ] . ]
reminder	Remind me to book the hotel for our vacation on August 26th.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO book the hotel for our vacation ] [SL:DATE_TIME on August 26th ] . ]
reminder	remind me about todays meeting 30 minutes before it starts	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] about [SL:TODO [IN:GET_TODO [SL:DATE_TIME todays ] [SL:TODO meeting ] ] ] [SL:DATE_TIME 30 minutes before ] it starts ]
reminder	Set a reminder to clean out the fridge on Thursday at 8:00 AM	[IN:CREATE_REMINDER Set a reminder to [SL:TODO clean out the fridge ] [SL:DATE_TIME on Thursday at 8 : 00 AM ] ]
reminder	Alexa, please remind me to open checking account tomorrow.	[IN:CREATE_REMINDER Alexa , please remind [SL:PERSON_REMINDED me ] to [SL:TODO open checking account ] [SL:DATE_TIME tomorrow ] . ]
reminder	Please remind me that I need to get a wedding gift for Sara today.	[IN:CREATE_REMINDER Please remind [SL:PERSON_REMINDED me ] that I need to [SL:TODO get a wedding gift for Sara ] [SL:DATE_TIME today ] . ]
reminder	Remind me by 5pm tomorrow  that I am taking my Granddaughters to the movies at 7:30pm.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] [SL:DATE_TIME by 5 pm tomorrow ] that [SL:TODO [IN:GET_TODO [SL:TODO I am taking my Granddaughters to the movies ] [SL:DATE_TIME at 7 : 30 pm ] ] ] . ]
reminder	Can you remind me to take out the trash every Monday morning?	[IN:CREATE_REMINDER Can you remind [SL:PERSON_REMINDED me ] to [SL:TODO take out the trash ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every Monday ] [SL:DATE_TIME morning ] ] ] ? ]
reminder	Remind me school starts Aug 6th at 8am.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] [SL:TODO school starts ] [SL:DATE_TIME Aug 6th at 8 am ] . ]
reminder	Set up todays reminder to repeat on the same time every day.	[IN:UPDATE_REMINDER Set up [SL:DATE_TIME todays ] reminder to repeat [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:DATE_TIME on the same time ] [SL:FREQUENCY every day ] ] ] . ]
reminder	Remind me to leave the light on at 4pm	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO leave the light on ] [SL:DATE_TIME at 4 pm ] ]
reminder	Delete the reminder to get my tires serviced.	[IN:DELETE_REMINDER Delete the reminder to [SL:TODO get my tires serviced ] . ]
reminder	Remind me to send my daughter's partner a birthday ecard on August 15, 2018.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO send my daughter 's partner a birthday ecard ] [SL:DATE_TIME on August 15 , 2018 ] . ]
reminder	delete the reminder i set to pick up milk tonight	[IN:DELETE_REMINDER delete the reminder [SL:PERSON_REMINDED i ] set to [SL:TODO pick up milk ] [SL:DATE_TIME tonight ] ]
reminder	cancel reminder for emailing john	[IN:DELETE_REMINDER cancel reminder for [SL:TODO [IN:SEND_MESSAGE emailing [SL:RECIPIENT john ] ] ] ]
reminder	Remind me to take 5 min break at 4:30pm	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO take 5 min break ] [SL:DATE_TIME at 4 : 30 pm ] ]
reminder	Can you set a reminder tonight at 8pm for the new episode of ""The Flash.	[IN:CREATE_REMINDER Can you set a reminder [SL:DATE_TIME tonight at 8 pm ] for [SL:TODO the new episode of " " The Flash ] . ]
reminder	Delete the reminder to meet with my dad on Sunday.	[IN:DELETE_REMINDER Delete the reminder to [SL:TODO [IN:GET_TODO [SL:TODO meet ] with [SL:ATTENDEE [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION dad ] ] ] ] ] [SL:DATE_TIME on Sunday ] . ]
reminder	Remind Joey and Grant to leave for baseball practice at 4:45.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED Joey ] and [SL:PERSON_REMINDED Grant ] to [SL:TODO leave for baseball practice ] [SL:DATE_TIME at 4 : 45 ] . ]
reminder	Remind me to change the oil every 3 months in my Honda Odyssey.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:GET_TODO [SL:TODO change the oil ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every 3 months ] ] ] in [SL:TODO my Honda Odyssey ] ] ] . ]
reminder	Delete the reminder to buy pens	[IN:DELETE_REMINDER Delete the reminder to [SL:TODO buy pens ] ]
reminder	remind JD to meet with the florist at 5pm Monday.	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED JD ] to [SL:TODO [IN:GET_TODO [SL:TODO meet ] with [SL:ATTENDEE the florist ] ] ] [SL:DATE_TIME at 5 pm Monday ] . ]
reminder	Can you remind me to submit my timecard on Friday at 4 pm?	[IN:CREATE_REMINDER Can you remind [SL:PERSON_REMINDED me ] to [SL:TODO submit my timecard ] [SL:DATE_TIME on Friday at 4 pm ] ? ]
reminder	Delete my reminder to get the car washed	[IN:DELETE_REMINDER Delete [SL:PERSON_REMINDED my ] reminder to [SL:TODO get the car washed ] ]
reminder	cancel all my reminders about my ex-boyfriend	[IN:DELETE_REMINDER cancel [SL:AMOUNT all ] [SL:PERSON_REMINDED my ] reminders about [SL:TODO my ex - boyfriend ] ]
reminder	remind me to clean fridge monday afternoon	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] to [SL:TODO clean fridge ] [SL:DATE_TIME monday afternoon ] ]
reminder	Delete the reminder to get milk tomorrow.	[IN:DELETE_REMINDER Delete the reminder to [SL:TODO get milk ] [SL:DATE_TIME tomorrow ] . ]
reminder	Can you set up a monthly reminder for the last day of the monthly to the staff for their expense reports?	[IN:CREATE_REMINDER Can you set up a [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY monthly ] ] ] reminder [SL:DATE_TIME for the last day of the monthly ] to [SL:PERSON_REMINDED the staff ] for their [SL:TODO expense reports ] ? ]
reminder	can you remind me to send a letter to cousin Lea	[IN:CREATE_REMINDER can you remind [SL:PERSON_REMINDED me ] to [SL:TODO send a letter to cousin Lea ] ]
reminder	Remind me to get my computer fixed when I return from vacation.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO get my computer fixed when I return from vacation ] . ]
reminder	Remind me to do laundry every Friday night at 6 p.m.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO do laundry ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every Friday night ] [SL:DATE_TIME at 6 p.m ] ] ] . ]
reminder	change trash reminder to tuesday	[IN:UPDATE_REMINDER_DATE_TIME change [SL:TODO trash ] reminder to [SL:DATE_TIME_NEW tuesday ] ]
reminder	Change my reminder for PT to Thursday at 4pm.	[IN:UPDATE_REMINDER_DATE_TIME Change [SL:PERSON_REMINDED my ] reminder for [SL:TODO PT ] to [SL:DATE_TIME_NEW Thursday at 4 pm ] . ]
reminder	Please remind me about the grand opening on September 1.	[IN:CREATE_REMINDER Please remind [SL:PERSON_REMINDED me ] about [SL:TODO the grand opening ] [SL:DATE_TIME on September 1 ] . ]
reminder	Set a daily reminder to take allergy meds.	[IN:CREATE_REMINDER Set a [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY daily ] ] ] reminder to [SL:TODO take allergy meds ] . ]
reminder	Set up a daily reminder to take my medicine at 8am.	[IN:CREATE_REMINDER Set up a [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY daily ] ] ] reminder to [SL:TODO [IN:GET_TODO [SL:TODO take my medicine ] [SL:DATE_TIME at 8 am ] ] ] . ]
reminder	cancel reminder to email john tonight	[IN:DELETE_REMINDER cancel reminder to [SL:TODO [IN:SEND_MESSAGE email [SL:RECIPIENT john ] ] ] [SL:DATE_TIME tonight ] ]
reminder	Delete reminder for interview Tuesday at 12pm.	[IN:DELETE_REMINDER Delete reminder for [SL:TODO interview ] [SL:DATE_TIME Tuesday at 12 pm ] . ]
reminder	Remind me to get  babysitter for date night and get money to pay sitter	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO get babysitter for date night and get money to pay sitter ] ]
reminder	Remind me to schedule a haircut Friday.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO schedule a haircut ] [SL:DATE_TIME Friday ] . ]
reminder	Delete reminder about sending money to Dad	[IN:DELETE_REMINDER Delete reminder about [SL:TODO sending money to Dad ] ]
reminder	I need to work on losing some weight. Can you remind me to exercise every night at 9 pm?	[IN:CREATE_REMINDER I need to work on losing some weight . Can you remind [SL:PERSON_REMINDED me ] to [SL:TODO exercise ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every night ] [SL:DATE_TIME at 9 pm ] ] ] ? ]
reminder	please remind me to buy milk every three days.	[IN:CREATE_REMINDER please remind [SL:PERSON_REMINDED me ] to [SL:TODO buy milk ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every three days ] ] ] . ]
reminder	Reminder to organize my financial statement each month to prepare for tax	[IN:CREATE_REMINDER Reminder to [SL:TODO [IN:GET_TODO [SL:TODO organize my financial statement ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY each month ] ] ] [SL:TODO to prepare for tax ] ] ] ]
reminder	Remind me of son soccer game at 2pm	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] of [SL:TODO son soccer game ] [SL:DATE_TIME at 2 pm ] ]
reminder	remove the reminder for medication	[IN:DELETE_REMINDER remove the reminder for [SL:TODO medication ] ]
reminder	List off all reminders I have set this month	[IN:GET_REMINDER List off [SL:AMOUNT all ] reminders [SL:PERSON_REMINDED I ] have set [SL:DATE_TIME this month ] ]
reminder	I need you to remind me that the mall closes at 9PM on June 12th.	[IN:CREATE_REMINDER I need you to remind [SL:PERSON_REMINDED me ] that [SL:TODO the mall closes ] [SL:DATE_TIME at 9 PM on June 12th ] . ]
reminder	Set an alert an hour before yoga class today.	[IN:CREATE_REMINDER Set an alert [SL:DATE_TIME an hour before ] [SL:TODO [IN:GET_TODO [SL:TODO yoga class ] [SL:DATE_TIME today ] ] ] . ]
reminder	May you set a reminder to look at my class schedule every evening at 8 pm?	[IN:CREATE_REMINDER May you set a reminder to [SL:TODO look at my class schedule ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every evening ] [SL:DATE_TIME at 8 pm ] ] ] ? ]
reminder	Remind the Council Trainers about the gear meeting next week	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED the Council Trainers ] about [SL:TODO the gear meeting ] [SL:DATE_TIME next week ] ]
reminder	Remind me of Lisa's birthday on the 8th.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] of [SL:TODO Lisa 's birthday ] [SL:DATE_TIME on the 8th ] . ]
reminder	Remind me to pick up the birthday cake on Saturday at 10Am	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO pick up the birthday cake ] [SL:DATE_TIME on Saturday at 10 Am ] ]
reminder	I need to be reminded to check my email tonight at 8PM	[IN:CREATE_REMINDER [SL:PERSON_REMINDED I ] need to be reminded to [SL:TODO check my email ] [SL:DATE_TIME tonight at 8 PM ] ]
reminder	Set a reminder for Fred to pick up dog food tonight.	[IN:CREATE_REMINDER Set a reminder for [SL:PERSON_REMINDED Fred ] to [SL:TODO pick up dog food ] [SL:DATE_TIME tonight ] . ]
reminder	remind me to meet stacie on saturday	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] to [SL:TODO meet stacie ] [SL:DATE_TIME on saturday ] ]
reminder	push all of my reminders back 1 hour tomorrow	[IN:UPDATE_REMINDER_DATE_TIME push [SL:AMOUNT all ] of [SL:PERSON_REMINDED my ] reminders [SL:DATE_TIME_NEW back 1 hour ] [SL:DATE_TIME tomorrow ] ]
reminder	I don't want to miss my daughters gymnastics tomorrow at 10am. can you put an alert tomorrow at 9am	[IN:CREATE_REMINDER I don't want to miss [SL:TODO [IN:GET_TODO [SL:TODO my daughters gymnastics ] [SL:DATE_TIME tomorrow at 10 am ] ] ] . can you put an alert [SL:DATE_TIME tomorrow at 9 am ] ]
reminder	I have to make dinner tonight; set a reminder in 3 hours to start dinner.	[IN:CREATE_REMINDER I have to make dinner tonight ; set a reminder [SL:DATE_TIME in 3 hours ] to [SL:TODO start dinner ] . ]
reminder	Please delete my weekly reminder for tennis on Mondays.	[IN:DELETE_REMINDER Please delete [SL:PERSON_REMINDED my ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY weekly ] ] ] reminder for [SL:TODO [IN:GET_TODO [SL:TODO tennis ] [SL:DATE_TIME on Mondays ] ] ] . ]
reminder	Remind Marc about the school open day tomorrow night at 8PM	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED Marc ] about [SL:TODO the school open day ] [SL:DATE_TIME tomorrow night at 8 PM ] ]
reminder	send a reminder to Andy about tomorrows 5 oclock meeting.	[IN:CREATE_REMINDER send a reminder to [SL:PERSON_REMINDED Andy ] about [SL:TODO [IN:GET_TODO [SL:DATE_TIME tomorrows 5 oclock ] [SL:TODO meeting ] ] ] . ]
reminder	Set up a reminder to Keith for tomrrow that the house key is behind the mail box.	[IN:CREATE_REMINDER Set up a reminder to [SL:PERSON_REMINDED Keith ] [SL:DATE_TIME for tomrrow ] that [SL:TODO the house key is behind the mail box ] . ]
reminder	Please create a reminder on Monday evening for me to reach out to Jason and find out how the pitch meeting went.	[IN:CREATE_REMINDER Please create a reminder [SL:DATE_TIME on Monday evening ] for [SL:PERSON_REMINDED me ] to [SL:TODO reach out to Jason and find out how the pitch meeting went ] . ]
reminder	What reminders do I have for Tuesday.	[IN:GET_REMINDER What reminders do [SL:PERSON_REMINDED I ] have [SL:DATE_TIME for Tuesday ] . ]
reminder	Set up a reminder to check my blood pressure every day	[IN:CREATE_REMINDER Set up a reminder to [SL:TODO check my blood pressure ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every day ] ] ] ]
reminder	can you remind me to make sure i get the 4:23 metra	[IN:CREATE_REMINDER can you remind [SL:PERSON_REMINDED me ] to [SL:TODO make sure i get the 4 : 23 metra ] ]
reminder	remind my sister we have dinner reservations tomorrow at 6pm	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION sister ] ] ] we have [SL:TODO dinner reservations ] [SL:DATE_TIME tomorrow at 6 pm ] ]
reminder	Set a daily reminder at 12 pm to check the sales of my Fabric website.	[IN:CREATE_REMINDER Set a [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY daily ] ] ] reminder [SL:DATE_TIME at 12 pm ] to [SL:TODO check the sales of my Fabric website ] . ]
reminder	Remind me to request smaller work shirts from the office today at 4pm.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO request smaller work shirts from the office ] [SL:DATE_TIME today at 4 pm ] . ]
reminder	Cancel the reminder for today's doctor appointment.	[IN:DELETE_REMINDER Cancel the reminder for [SL:TODO [IN:GET_TODO [SL:DATE_TIME today ] 's [SL:TODO doctor appointment ] ] ] . ]
reminder	DO I have any reminders for MOnday	[IN:GET_REMINDER DO [SL:PERSON_REMINDED I ] have any reminders [SL:DATE_TIME for MOnday ] ]
reminder	Remind the girls to check their email for their packing list.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED the girls ] to [SL:TODO check their email for their packing list ] . ]
reminder	Remind me to bring a polaroid camera for ashley	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO bring a polaroid camera for ashley ] ]
reminder	Remind me to schedule Vet appointment for dog tomorrow	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO schedule Vet appointment for dog ] [SL:DATE_TIME tomorrow ] ]
reminder	Please delete tomorrow night's get together reminder.	[IN:DELETE_REMINDER Please delete [SL:TODO [IN:GET_TODO [SL:DATE_TIME tomorrow night ] 's [SL:TODO get together ] ] ] reminder . ]
reminder	Remind me my report is due by 5pm Friday	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] [SL:TODO my report is due ] [SL:DATE_TIME by 5 pm Friday ] ]
reminder	Are there any reminders on my calendar for Wednesday	[IN:GET_REMINDER Are there any reminders on [SL:PERSON_REMINDED my ] calendar [SL:DATE_TIME for Wednesday ] ]
reminder	update the reminder to pick up mom from 6:13 am to 9:48 am	[IN:UPDATE_REMINDER_DATE_TIME update the reminder to [SL:TODO pick up mom ] [SL:DATE_TIME from 6 : 13 am ] [SL:DATE_TIME_NEW to 9 : 48 am ] ]
reminder	Remind me to email the cruise line tomorrow to make my next payment.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:GET_TODO [SL:TODO [IN:SEND_MESSAGE email [SL:RECIPIENT the cruise line ] ] ] [SL:DATE_TIME tomorrow ] to [SL:TODO make my next payment ] ] ] . ]
reminder	Delete the dinner with Chris reminder for Saturday evening.	[IN:DELETE_REMINDER Delete [SL:TODO [IN:GET_TODO [SL:TODO the dinner ] with [SL:ATTENDEE Chris ] ] ] reminder [SL:DATE_TIME for Saturday evening ] . ]
reminder	Any reminders coming up?	[IN:GET_REMINDER Any reminders coming up ? ]
reminder	Remind me to pack my lunch for tomorrow.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO pack my lunch ] [SL:DATE_TIME for tomorrow ] . ]
reminder	Add a reminder for the interview tomorrow.	[IN:CREATE_REMINDER Add a reminder for [SL:TODO the interview ] [SL:DATE_TIME tomorrow ] . ]
reminder	Set up a reminder to ask for prayer request in XA Group me	[IN:CREATE_REMINDER Set up a reminder to [SL:TODO ask for prayer request in XA Group ] [SL:PERSON_REMINDED me ] ]
reminder	Please remind me to send all my English assignments by 8:00 PM Tuesday.	[IN:CREATE_REMINDER Please remind [SL:PERSON_REMINDED me ] to [SL:TODO send all my English assignments ] [SL:DATE_TIME by 8 : 00 PM Tuesday ] . ]
reminder	Remind me to take my medicine at noon every day	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO take my medicine ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:DATE_TIME at noon ] [SL:FREQUENCY every day ] ] ] ]
reminder	reminde me to walk dot tuesday	[IN:CREATE_REMINDER reminde [SL:PERSON_REMINDED me ] to [SL:TODO walk dot ] [SL:DATE_TIME tuesday ] ]
reminder	Remind to to tell my husband to buy milk after work.	[IN:CREATE_REMINDER Remind to to [SL:TODO tell my husband to buy milk after work ] . ]
reminder	Delete the lunch reminder for tomorrow.	[IN:DELETE_REMINDER Delete [SL:TODO the lunch ] reminder [SL:DATE_TIME for tomorrow ] . ]
reminder	remind me to change my oil this weekend	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] to [SL:TODO change my oil ] [SL:DATE_TIME this weekend ] ]
reminder	Start a grocery shopping reminder every Friday at 5:15 pm	[IN:CREATE_REMINDER Start a [SL:TODO grocery shopping ] reminder [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every Friday ] [SL:DATE_TIME at 5 : 15 pm ] ] ] ]
reminder	set up reminder to finish the project by next Wednesday	[IN:CREATE_REMINDER set up reminder to [SL:TODO finish the project ] [SL:DATE_TIME by next Wednesday ] ]
