domain	utterance	semantic_parse
event	When is the next job fair event in Riverside	[IN:GET_EVENT When is the [SL:ORDINAL next ] [SL:CATEGORY_EVENT job fair event ] in [SL:LOCATION Riverside ] ]
event	Are there any pottery classes next week	[IN:GET_EVENT Are there any [SL:CATEGORY_EVENT pottery classes ] [SL:DATE_TIME next week ] ]
event	What events are happening at the Mesquite Arena next month	[IN:GET_EVENT What events are happening at [SL:LOCATION [IN:GET_LOCATION [SL:POINT_ON_MAP the Mesquite Arena ] ] ] [SL:DATE_TIME next month ] ]
event	Where's the nearest Christmas parade this weekend	[IN:GET_EVENT Where 's the [SL:LOCATION [IN:GET_LOCATION [SL:LOCATION_MODIFIER nearest ] ] ] [SL:DATE_TIME Christmas ] [SL:CATEGORY_EVENT parade ] [SL:DATE_TIME this weekend ] ]
event	book signings by Isabel Allende near me	[IN:GET_EVENT [SL:CATEGORY_EVENT book signings ] by [SL:NAME_EVENT Isabel Allende ] [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] ]
event	Which wine tours are available this weekend	[IN:GET_EVENT Which [SL:CATEGORY_EVENT wine tours ] are available [SL:DATE_TIME this weekend ] ]
event	music in the park today	[IN:GET_EVENT [SL:CATEGORY_EVENT music ] in [SL:LOCATION [IN:GET_LOCATION [SL:CATEGORY_LOCATION the park ] ] ] [SL:DATE_TIME today ] ]
event	What movies are playing in Santa Rosa at 7pm	[IN:GET_EVENT What [SL:CATEGORY_EVENT movies ] are playing in [SL:LOCATION Santa Rosa ] [SL:DATE_TIME at 7 pm ] ]
event	Athletic events in New York	[IN:GET_EVENT [SL:CATEGORY_EVENT Athletic events ] in [SL:LOCATION New York ] ]
event	what's going on in Tennessee in January	[IN:GET_EVENT what 's going on in [SL:LOCATION Tennessee ] [SL:DATE_TIME in January ] ]
event	Fun things to do with the family near me	[IN:GET_EVENT Fun things to do with [SL:ATTRIBUTE_EVENT the family ] [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] ]
event	garage sales next weekend	[IN:GET_EVENT [SL:CATEGORY_EVENT garage sales ] [SL:DATE_TIME next weekend ] ]
event	Is there a Christmas parade in Fort Collins this weekend	[IN:GET_EVENT Is there a [SL:DATE_TIME Christmas ] [SL:CATEGORY_EVENT parade ] in [SL:LOCATION Fort Collins ] [SL:DATE_TIME this weekend ] ]
event	What should I do in Philadelphia tomorrow night	[IN:GET_EVENT What should I do in [SL:LOCATION Philadelphia ] [SL:DATE_TIME tomorrow night ] ]
event	Film showings near me	[IN:GET_EVENT [SL:CATEGORY_EVENT Film showings ] [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] ]
event	estate sales near Atlanta next week	[IN:GET_EVENT [SL:CATEGORY_EVENT estate sales ] [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION Atlanta ] ] ] [SL:DATE_TIME next week ] ]
event	What's happening in Las Vegas tomorrow night	[IN:GET_EVENT What 's happening in [SL:LOCATION Las Vegas ] [SL:DATE_TIME tomorrow night ] ]
event	what's happening in puerto rico	[IN:GET_EVENT what 's happening in [SL:LOCATION puerto rico ] ]
event	Concerts by the Shook Twins	[IN:GET_EVENT [SL:CATEGORY_EVENT Concerts ] by [SL:NAME_EVENT the Shook Twins ] ]
event	What are the cool family-friendly water activities in the Big Island on Saturday	[IN:GET_EVENT What are the cool [SL:ATTRIBUTE_EVENT family - friendly ] [SL:CATEGORY_EVENT water activities ] in [SL:LOCATION the Big Island ] [SL:DATE_TIME on Saturday ] ]
event	any concerts in new york on friday	[IN:GET_EVENT any [SL:CATEGORY_EVENT concerts ] in [SL:LOCATION new york ] [SL:DATE_TIME on friday ] ]
event	New Year's Eve parties in Chicago	[IN:GET_EVENT [SL:DATE_TIME New Year 's Eve ] [SL:CATEGORY_EVENT parties ] in [SL:LOCATION Chicago ] ]
event	is there anything fun happening in kona tonight>	[IN:GET_EVENT is there anything fun happening in [SL:LOCATION kona ] [SL:DATE_TIME tonight ] > ]
event	I need some things to do this weekend, what can you recommend	[IN:GET_EVENT I need some things to do [SL:DATE_TIME this weekend ] , what can you recommend ]
event	events at radio city tonight	[IN:GET_EVENT events at [SL:LOCATION [IN:GET_LOCATION [SL:POINT_ON_MAP radio city ] ] ] [SL:DATE_TIME tonight ] ]
event	What plays are opening this week	[IN:GET_EVENT What [SL:CATEGORY_EVENT plays ] are opening [SL:DATE_TIME this week ] ]
event	Food event in Chicago that are gluten-free and dog-friendly during the Spring season	[IN:GET_EVENT [SL:CATEGORY_EVENT Food event ] in [SL:LOCATION Chicago ] that are [SL:ATTRIBUTE_EVENT gluten - free ] and [SL:ATTRIBUTE_EVENT dog - friendly ] [SL:DATE_TIME during the Spring season ] ]
event	Christmas events this weekend	[IN:GET_EVENT [SL:DATE_TIME Christmas ] events [SL:DATE_TIME this weekend ] ]
event	bars without cover charges for new years eve	[IN:UNSUPPORTED_EVENT bars without cover charges for new years eve ]
event	any concerts from Halsey coming up	[IN:GET_EVENT any [SL:CATEGORY_EVENT concerts ] from [SL:NAME_EVENT Halsey ] coming up ]
event	What concerts happen in Denver in April	[IN:GET_EVENT What [SL:CATEGORY_EVENT concerts ] happen in [SL:LOCATION Denver ] [SL:DATE_TIME in April ] ]
event	cande lit virgil for the victims in this town	[IN:GET_EVENT [SL:CATEGORY_EVENT cande lit virgil for the victims ] in [SL:LOCATION [IN:GET_LOCATION [SL:CATEGORY_LOCATION this town ] ] ] ]
event	Boat parade in Destin next week	[IN:GET_EVENT [SL:CATEGORY_EVENT Boat parade ] in [SL:LOCATION Destin ] [SL:DATE_TIME next week ] ]
event	Cooking classes tomorrow night	[IN:GET_EVENT [SL:CATEGORY_EVENT Cooking classes ] [SL:DATE_TIME tomorrow night ] ]
event	Carrie Underwood concerts this summer	[IN:GET_EVENT [SL:NAME_EVENT Carrie Underwood ] [SL:CATEGORY_EVENT concerts ] [SL:DATE_TIME this summer ] ]
event	Any volunteer events happening tomorrow	[IN:GET_EVENT Any [SL:ATTRIBUTE_EVENT volunteer ] events happening [SL:DATE_TIME tomorrow ] ]
event	live music tonight	[IN:GET_EVENT [SL:CATEGORY_EVENT live music ] [SL:DATE_TIME tonight ] ]
event	What time is the concert in the park December 16, 2017 Dallas TX	[IN:GET_EVENT What time is [SL:CATEGORY_EVENT the concert ] in [SL:LOCATION [IN:GET_LOCATION [SL:CATEGORY_LOCATION the park ] ] ] [SL:DATE_TIME December 16 , 2017 ] [SL:LOCATION Dallas TX ] ]
event	One Republic tickets that are on sale this week	[IN:UNSUPPORTED_EVENT One Republic tickets that are on sale this week ]
event	Event recommendations	[IN:GET_EVENT Event recommendations ]
event	events at town square	[IN:GET_EVENT events at [SL:LOCATION [IN:GET_LOCATION [SL:POINT_ON_MAP town square ] ] ] ]
event	Anything going down in Atlanta	[IN:GET_EVENT Anything going down in [SL:LOCATION Atlanta ] ]
event	List music concerts downtown Detroit	[IN:GET_EVENT List [SL:CATEGORY_EVENT music concerts ] [SL:LOCATION downtown Detroit ] ]
event	Toy drive events this week in New York	[IN:GET_EVENT [SL:CATEGORY_EVENT Toy drive events ] [SL:DATE_TIME this week ] in [SL:LOCATION New York ] ]
event	Puppy training classes this weekend	[IN:GET_EVENT [SL:CATEGORY_EVENT Puppy training classes ] [SL:DATE_TIME this weekend ] ]
event	Dance parties	[IN:GET_EVENT [SL:CATEGORY_EVENT Dance parties ] ]
event	What concerts are happening in Boston next month	[IN:GET_EVENT What [SL:CATEGORY_EVENT concerts ] are happening in [SL:LOCATION Boston ] [SL:DATE_TIME next month ] ]
event	new years eve events	[IN:GET_EVENT [SL:DATE_TIME new years eve ] events ]
event	what is event is most popular for Friday	[IN:GET_EVENT what is event is [SL:ATTRIBUTE_EVENT most popular ] [SL:DATE_TIME for Friday ] ]
event	Are any bands coming to Minneapolis around December 27th	[IN:GET_EVENT Are any [SL:CATEGORY_EVENT bands ] coming to [SL:LOCATION Minneapolis ] [SL:DATE_TIME around December 27th ] ]
event	When is the Festival of Lights going on in Riverside	[IN:GET_EVENT When is [SL:CATEGORY_EVENT the Festival of Lights ] going on in [SL:LOCATION Riverside ] ]
event	anything happening in town tomorrow	[IN:GET_EVENT anything happening in [SL:LOCATION [IN:GET_LOCATION [SL:CATEGORY_LOCATION town ] ] ] [SL:DATE_TIME tomorrow ] ]
event	concerts near me tonight	[IN:GET_EVENT [SL:CATEGORY_EVENT concerts ] [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] [SL:DATE_TIME tonight ] ]
event	Who is in concert this month in Atlanta	[IN:GET_EVENT Who is in [SL:CATEGORY_EVENT concert ] [SL:DATE_TIME this month ] in [SL:LOCATION Atlanta ] ]
event	What Christmas events are happening next week	[IN:GET_EVENT What [SL:DATE_TIME Christmas ] events are happening [SL:DATE_TIME next week ] ]
event	Summer concerts in Portland	[IN:GET_EVENT [SL:DATE_TIME Summer ] [SL:CATEGORY_EVENT concerts ] in [SL:LOCATION Portland ] ]
event	Are there flea markets around here	[IN:GET_EVENT Are there [SL:CATEGORY_EVENT flea markets ] [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS around ] [SL:LOCATION_USER here ] ] ] ]
event	Are there any big events happening this weekend	[IN:GET_EVENT Are there any big events happening [SL:DATE_TIME this weekend ] ]
event	Free holiday events in zip code xxxxx	[IN:GET_EVENT [SL:ATTRIBUTE_EVENT Free ] [SL:DATE_TIME holiday ] events in zip code xxxxx ]
event	comedy shows in Hemet next weekend	[IN:GET_EVENT [SL:CATEGORY_EVENT comedy shows ] in [SL:LOCATION Hemet ] [SL:DATE_TIME next weekend ] ]
event	What's happening in Memphis tonight	[IN:GET_EVENT What 's happening in [SL:LOCATION Memphis ] [SL:DATE_TIME tonight ] ]
event	Broadway plays in New York in April 2018	[IN:GET_EVENT [SL:CATEGORY_EVENT Broadway plays ] in [SL:LOCATION New York ] [SL:DATE_TIME in April 2018 ] ]
event	Music events in December	[IN:GET_EVENT [SL:CATEGORY_EVENT Music events ] [SL:DATE_TIME in December ] ]
event	any christmas tree lightings this weekend	[IN:GET_EVENT [SL:CATEGORY_EVENT any christmas tree lightings ] [SL:DATE_TIME this weekend ] ]
event	Any R. Kelly concerts going on next month near me	[IN:GET_EVENT Any [SL:NAME_EVENT R . Kelly ] [SL:CATEGORY_EVENT concerts ] going on [SL:DATE_TIME next month ] [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] ]
event	Upcoming events near me	[IN:GET_EVENT Upcoming events [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] ]
event	What events are happening this month that are good for all ages	[IN:GET_EVENT What events are happening [SL:DATE_TIME this month ] that are good for [SL:ATTRIBUTE_EVENT all ages ] ]
event	whats going on in miami tomorrow evening	[IN:GET_EVENT whats going on in [SL:LOCATION miami ] [SL:DATE_TIME tomorrow evening ] ]
event	WHEN DOES BRUNO MARS HAVE A CONCERT IN MICHIGAN	[IN:GET_EVENT WHEN DOES [SL:NAME_EVENT BRUNO MARS ] HAVE [SL:CATEGORY_EVENT A CONCERT ] IN [SL:LOCATION MICHIGAN ] ]
event	New clubs to try out	[IN:UNSUPPORTED_EVENT New clubs to try out ]
event	upcoming events in St Augustine	[IN:GET_EVENT upcoming events in [SL:LOCATION St Augustine ] ]
event	what are the family events happening this weekend	[IN:GET_EVENT what are the [SL:ATTRIBUTE_EVENT family ] events happening [SL:DATE_TIME this weekend ] ]
event	wine taste parties	[IN:GET_EVENT [SL:CATEGORY_EVENT wine taste parties ] ]
event	Things to do in North Hollywood this evening	[IN:GET_EVENT Things to do in [SL:LOCATION North Hollywood ] [SL:DATE_TIME this evening ] ]
event	Macys parade at new york	[IN:GET_EVENT [SL:NAME_EVENT Macys ] [SL:CATEGORY_EVENT parade ] at [SL:LOCATION new york ] ]
event	adult nightlife in concord friday	[IN:GET_EVENT [SL:ATTRIBUTE_EVENT adult ] [SL:CATEGORY_EVENT nightlife ] in [SL:LOCATION concord ] [SL:DATE_TIME friday ] ]
event	List all parties going on next week	[IN:GET_EVENT List all [SL:CATEGORY_EVENT parties ] going on [SL:DATE_TIME next week ] ]
event	halloween activities for kids near me	[IN:GET_EVENT [SL:DATE_TIME halloween ] [SL:CATEGORY_EVENT activities ] for [SL:ATTRIBUTE_EVENT kids ] [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] ]
event	when's the next ballet at the Kauffman Center	[IN:GET_EVENT when 's the [SL:ORDINAL next ] [SL:CATEGORY_EVENT ballet ] at [SL:LOCATION [IN:GET_LOCATION [SL:POINT_ON_MAP the Kauffman Center ] ] ] ]
event	Any parades coming up	[IN:GET_EVENT Any [SL:CATEGORY_EVENT parades ] [SL:ORDINAL coming up ] ]
event	Things to do in NYC next weekend	[IN:GET_EVENT Things to do in [SL:LOCATION NYC ] [SL:DATE_TIME next weekend ] ]
event	Are there any holiday events this weekend in Kingsport	[IN:GET_EVENT Are there any [SL:DATE_TIME holiday ] events [SL:DATE_TIME this weekend ] in [SL:LOCATION Kingsport ] ]
event	what events are there near me on sunday	[IN:GET_EVENT what events are there [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] [SL:DATE_TIME on sunday ] ]
event	Are there any special Holiday Events in Tahoe City next week	[IN:GET_EVENT Are there any special [SL:DATE_TIME Holiday ] Events in [SL:LOCATION Tahoe City ] [SL:DATE_TIME next week ] ]
event	any fun stuff going on this weekend	[IN:GET_EVENT any fun stuff going on [SL:DATE_TIME this weekend ] ]
event	Stand up shows in Springfield	[IN:GET_EVENT [SL:CATEGORY_EVENT Stand up shows ] in [SL:LOCATION Springfield ] ]
event	Bruno Mars in Texas tour dates	[IN:GET_EVENT [SL:NAME_EVENT Bruno Mars ] in [SL:LOCATION Texas ] [SL:CATEGORY_EVENT tour ] dates ]
event	match event for grasslawn	[IN:GET_EVENT [SL:CATEGORY_EVENT match event ] for [SL:LOCATION grasslawn ] ]
event	Any yards sales nearby	[IN:GET_EVENT Any [SL:CATEGORY_EVENT yards sales ] [SL:LOCATION [IN:GET_LOCATION [SL:LOCATION_MODIFIER nearby ] ] ] ]
event	Popular local events	[IN:GET_EVENT Popular [SL:LOCATION [IN:GET_LOCATION [SL:LOCATION_MODIFIER local ] ] ] events ]
event	Clubs with live bands on Saturday night	[IN:GET_EVENT [SL:LOCATION [IN:GET_LOCATION [SL:CATEGORY_LOCATION Clubs ] ] ] with [SL:CATEGORY_EVENT live bands ] [SL:DATE_TIME on Saturday night ] ]
event	is there a corn maze near me	[IN:GET_EVENT is there [SL:CATEGORY_EVENT a corn maze ] [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] ]
event	How much are the tickets for the concert	[IN:UNSUPPORTED_EVENT How much are the tickets for the concert ]
event	What is there to do tonight	[IN:GET_EVENT What is there to do [SL:DATE_TIME tonight ] ]
event	Sporting events in Detroit	[IN:GET_EVENT [SL:CATEGORY_EVENT Sporting events ] in [SL:LOCATION Detroit ] ]
event	What can we do this Sunday in Steamboat Springs	[IN:GET_EVENT What can we do [SL:DATE_TIME this Sunday ] in [SL:LOCATION Steamboat Springs ] ]
event	Are there any  Folk music concerts in Tulsa this month	[IN:GET_EVENT Are there any [SL:CATEGORY_EVENT Folk music concerts ] in [SL:LOCATION Tulsa ] [SL:DATE_TIME this month ] ]
event	Will there be a parade for the holiday	[IN:GET_EVENT Will there be [SL:CATEGORY_EVENT a parade ] [SL:DATE_TIME for the holiday ] ]
event	Movie production times in New York	[IN:GET_EVENT [SL:CATEGORY_EVENT Movie production ] times in [SL:LOCATION New York ] ]
event	Whats happening Friday night in Houston	[IN:GET_EVENT Whats happening [SL:DATE_TIME Friday night ] in [SL:LOCATION Houston ] ]
event	anything fun happening this weekend please	[IN:GET_EVENT anything fun happening [SL:DATE_TIME this weekend ] please ]
event	When is the Michael Jackson concert	[IN:GET_EVENT When is the [SL:NAME_EVENT Michael Jackson ] [SL:CATEGORY_EVENT concert ] ]
event	So my plans for this Weekend just totally fell through and now I cant even go to Stacy's anymore. Don't ask. Long story short Vince is garbage, I need a new date for Thursday and I need to figure out what other club I can even show my face at. Ugh	[IN:UNSUPPORTED_EVENT So my plans for this Weekend just totally fell through and now I cant even go to Stacy 's anymore . Don't ask . Long story short Vince is garbage , I need a new date for Thursday and I need to figure out what other club I can even show my face at . Ugh ]
event	Santa Clause meetings	[IN:GET_EVENT [SL:NAME_EVENT Santa Clause ] [SL:CATEGORY_EVENT meetings ] ]
event	Events happening in Portland tomorrow	[IN:GET_EVENT Events happening in [SL:LOCATION Portland ] [SL:DATE_TIME tomorrow ] ]
event	What marathon events are scheduled on the West Coast next year	[IN:GET_EVENT What [SL:CATEGORY_EVENT marathon events ] are scheduled on [SL:LOCATION the West Coast ] [SL:DATE_TIME next year ] ]
event	Is the Trans Siberian Orchestra in concert in Green Bay this month	[IN:GET_EVENT Is the [SL:NAME_EVENT Trans Siberian Orchestra ] in [SL:CATEGORY_EVENT concert ] in [SL:LOCATION Green Bay ] [SL:DATE_TIME this month ] ]
event	opera caruso performance in chicago this month	[IN:GET_EVENT [SL:CATEGORY_EVENT opera caruso performance ] in [SL:LOCATION chicago ] [SL:DATE_TIME this month ] ]
event	When does Cold Play perform in LA	[IN:GET_EVENT When does [SL:NAME_EVENT Cold Play ] [SL:CATEGORY_EVENT perform ] in [SL:LOCATION LA ] ]
event	Things to do during the day in New Orleans	[IN:GET_EVENT Things to do [SL:DATE_TIME during the day ] in [SL:LOCATION New Orleans ] ]
event	Anything happening in the Desoto Civic Center tonight	[IN:GET_EVENT Anything happening in [SL:LOCATION [IN:GET_LOCATION [SL:POINT_ON_MAP the Desoto Civic Center ] ] ] [SL:DATE_TIME tonight ] ]
event	What's up near me	[IN:GET_EVENT What 's up [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] ]
event	Any Christmas event near me this weekend	[IN:GET_EVENT Any [SL:DATE_TIME Christmas ] event [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] [SL:DATE_TIME this weekend ] ]
event	Special events at Liberty Science Center in February	[IN:GET_EVENT Special events at [SL:LOCATION [IN:GET_LOCATION [SL:POINT_ON_MAP Liberty Science Center ] ] ] [SL:DATE_TIME in February ] ]
event	Christmas events in Waikiki this afternoon	[IN:GET_EVENT [SL:DATE_TIME Christmas ] events in [SL:LOCATION Waikiki ] [SL:DATE_TIME this afternoon ] ]
event	What is going on in Dallas, Texas tonight	[IN:GET_EVENT What is going on in [SL:LOCATION Dallas , Texas ] [SL:DATE_TIME tonight ] ]
event	Easter egg hunts near me	[IN:GET_EVENT [SL:DATE_TIME Easter ] [SL:CATEGORY_EVENT egg hunts ] [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] ]
event	Events at planet kids next week	[IN:GET_EVENT Events at [SL:LOCATION [IN:GET_LOCATION [SL:POINT_ON_MAP planet kids ] ] ] [SL:DATE_TIME next week ] ]
event	Strip dancing workout classes in west Philly	[IN:GET_EVENT [SL:CATEGORY_EVENT Strip dancing workout classes ] in [SL:LOCATION west Philly ] ]
event	Are they having open mic later	[IN:GET_EVENT Are they having [SL:CATEGORY_EVENT open mic ] later ]
event	When is Santa Claus coming to Dallas TX	[IN:GET_EVENT When is [SL:NAME_EVENT Santa Claus ] coming to [SL:LOCATION Dallas TX ] ]
event	What's happening near me tomorrow night	[IN:GET_EVENT What 's happening [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] [SL:DATE_TIME tomorrow night ] ]
event	When is the New Years party in NYC	[IN:GET_EVENT When is the [SL:DATE_TIME New Years ] [SL:CATEGORY_EVENT party ] in [SL:LOCATION NYC ] ]
event	Holiday events for kids this month in Dallas	[IN:GET_EVENT [SL:CATEGORY_EVENT Holiday events ] for [SL:ATTRIBUTE_EVENT kids ] [SL:DATE_TIME this month ] in [SL:LOCATION Dallas ] ]
event	Are there any Kendrick Lamar concerts happening locally tonight	[IN:GET_EVENT Are there any [SL:NAME_EVENT Kendrick Lamar ] [SL:CATEGORY_EVENT concerts ] happening [SL:LOCATION [IN:GET_LOCATION [SL:LOCATION_MODIFIER locally ] ] ] [SL:DATE_TIME tonight ] ]
event	Events that I can bring my dog to this weekend	[IN:GET_EVENT Events that I can bring [SL:ATTRIBUTE_EVENT my dog ] to [SL:DATE_TIME this weekend ] ]
event	events on 4th of july weekend	[IN:GET_EVENT events [SL:DATE_TIME on 4th of july weekend ] ]
event	is there a KC Chiefs watch party near me	[IN:GET_EVENT is there a [SL:NAME_EVENT KC Chiefs ] [SL:CATEGORY_EVENT watch party ] [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] ]
event	Where is the Christmas market	[IN:GET_EVENT Where is the [SL:DATE_TIME Christmas ] [SL:CATEGORY_EVENT market ] ]
event	Anything to do tomorrow in Braintree	[IN:GET_EVENT Anything to do [SL:DATE_TIME tomorrow ] in [SL:LOCATION Braintree ] ]
event	What events are coming up this weekend	[IN:GET_EVENT What events are coming up [SL:DATE_TIME this weekend ] ]
event	What's happening tonight in Midtown	[IN:GET_EVENT What 's happening [SL:DATE_TIME tonight ] in [SL:LOCATION Midtown ] ]
event	Any caroling performances in Portland happening	[IN:GET_EVENT Any [SL:CATEGORY_EVENT caroling performances ] in [SL:LOCATION Portland ] happening ]
event	Jazz concerts downtown tonight	[IN:GET_EVENT [SL:CATEGORY_EVENT Jazz concerts ] [SL:LOCATION downtown ] [SL:DATE_TIME tonight ] ]
event	Christmas fun in my area	[IN:GET_EVENT [SL:DATE_TIME Christmas ] fun in [SL:LOCATION [IN:GET_LOCATION_HOME [SL:CONTACT my ] area ] ] ]
event	next roof top concert	[IN:GET_EVENT [SL:ORDINAL next ] [SL:CATEGORY_EVENT roof top concert ] ]
event	Events today near me	[IN:GET_EVENT Events [SL:DATE_TIME today ] [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] ]
event	What's going on tonight	[IN:GET_EVENT What 's going on [SL:DATE_TIME tonight ] ]
event	wine tasting near me	[IN:GET_EVENT [SL:CATEGORY_EVENT wine tasting ] [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] ]
event	What is happening in Las Vegas tonight	[IN:GET_EVENT What is happening in [SL:LOCATION Las Vegas ] [SL:DATE_TIME tonight ] ]
event	Are there any fireworks	[IN:GET_EVENT Are there any [SL:CATEGORY_EVENT fireworks ] ]
event	Any musical performances on the 24th	[IN:GET_EVENT Any [SL:CATEGORY_EVENT musical performances ] [SL:DATE_TIME on the 24th ] ]
event	Any festival near me today	[IN:GET_EVENT Any [SL:CATEGORY_EVENT festival ] [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] [SL:DATE_TIME today ] ]
event	Ballets in Austin	[IN:GET_EVENT [SL:CATEGORY_EVENT Ballets ] in [SL:LOCATION Austin ] ]
event	Pumpkin picking events	[IN:GET_EVENT [SL:CATEGORY_EVENT Pumpkin picking ] events ]
event	free christmas concerts in south lyon	[IN:GET_EVENT [SL:ATTRIBUTE_EVENT free ] [SL:DATE_TIME christmas ] [SL:CATEGORY_EVENT concerts ] in [SL:LOCATION south lyon ] ]
event	tell me about fun events near me	[IN:GET_EVENT tell me about fun events [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] ]
event	Events in Atlanta	[IN:GET_EVENT Events in [SL:LOCATION Atlanta ] ]
event	are there any comic book events going on in my town in the next few months	[IN:GET_EVENT are there any [SL:CATEGORY_EVENT comic book events ] going on in [SL:LOCATION [IN:GET_LOCATION_HOME [SL:CONTACT my ] town ] ] [SL:DATE_TIME in the next few months ] ]
event	Events for teens	[IN:GET_EVENT Events [SL:ATTRIBUTE_EVENT for teens ] ]
event	Things to do in Vegas on Monday afternoon	[IN:GET_EVENT Things to do in [SL:LOCATION Vegas ] [SL:DATE_TIME on Monday afternoon ] ]
event	Tell me when and where the next dance party is in Los Angeles	[IN:GET_EVENT Tell me when and where the [SL:ORDINAL next ] [SL:CATEGORY_EVENT dance party ] is in [SL:LOCATION Los Angeles ] ]
event	Any concerts happening next week	[IN:GET_EVENT Any [SL:CATEGORY_EVENT concerts ] happening [SL:DATE_TIME next week ] ]
event	give me a list of fun things to do in milwaukee on saturday	[IN:GET_EVENT give me a list of fun things to do in [SL:LOCATION milwaukee ] [SL:DATE_TIME on saturday ] ]
event	anything to do in Portland tonight	[IN:GET_EVENT anything to do in [SL:LOCATION Portland ] [SL:DATE_TIME tonight ] ]
event	festivals this month	[IN:GET_EVENT [SL:CATEGORY_EVENT festivals ] [SL:DATE_TIME this month ] ]
event	Where can I find food trucks in Orlando	[IN:UNSUPPORTED_EVENT Where can I find food trucks in Orlando ]
event	hay rides in poland this weekend	[IN:GET_EVENT [SL:CATEGORY_EVENT hay rides ] in [SL:LOCATION poland ] [SL:DATE_TIME this weekend ] ]
event	Any food festivals happening tomorrow	[IN:GET_EVENT Any [SL:CATEGORY_EVENT food festivals ] happening [SL:DATE_TIME tomorrow ] ]
event	What happening in Cary, NC for New year's Eve	[IN:GET_EVENT What happening in [SL:LOCATION Cary , NC ] [SL:DATE_TIME for New year 's Eve ] ]
event	Any festivals happening now	[IN:GET_EVENT Any [SL:CATEGORY_EVENT festivals ] happening [SL:DATE_TIME now ] ]
event	Toy drive at Walmart next week at 10am	[IN:GET_EVENT [SL:CATEGORY_EVENT Toy drive ] at [SL:LOCATION [IN:GET_LOCATION [SL:POINT_ON_MAP Walmart ] ] ] [SL:DATE_TIME next week at 10 am ] ]
event	What is happening in Tucson today	[IN:GET_EVENT What is happening in [SL:LOCATION Tucson ] [SL:DATE_TIME today ] ]
event	H.E.R. concert in Tampa this month	[IN:GET_EVENT [SL:NAME_EVENT H.E.R . ] [SL:CATEGORY_EVENT concert ] in [SL:LOCATION Tampa ] [SL:DATE_TIME this month ] ]
event	Anything to do in California next week	[IN:GET_EVENT Anything to do in [SL:LOCATION California ] [SL:DATE_TIME next week ] ]
event	When is next live Ice performance	[IN:GET_EVENT When is [SL:ORDINAL next ] [SL:CATEGORY_EVENT live Ice performance ] ]
event	What is happening near me	[IN:GET_EVENT What is happening [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] ]
event	Wine tasting parties	[IN:GET_EVENT [SL:CATEGORY_EVENT Wine tasting parties ] ]
event	is there a comicon event in dallas texas this coming year	[IN:GET_EVENT is there [SL:CATEGORY_EVENT a comicon event ] in [SL:LOCATION dallas texas ] [SL:DATE_TIME this coming year ] ]
event	When is the Renaissance Festival in Sarasota	[IN:GET_EVENT When is [SL:CATEGORY_EVENT the Renaissance Festival ] in [SL:LOCATION Sarasota ] ]
event	Where is there a party in Atwater Village this Friday night	[IN:GET_EVENT Where is there [SL:CATEGORY_EVENT a party ] in [SL:LOCATION Atwater Village ] [SL:DATE_TIME this Friday night ] ]
